0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-8.153296486699812,3.8958333003947265,1.9340150665104352,4.30203682468802,-7.597290456738249,-2.9568651719872197,0.5522989649576676,-1.4549470650432552,-0.30288965279905133,0.7124315431881041,0.8191676172334312,-0.7855293250872845,-0.22403456774216404,0.11135873046146683,-0.5099760898442427,1.3680366325821962,0.3746591640798133,-0.20228922613448097,-0.5178994984958796,-0.9739684081050703
13.710856740164978,-2.84315446690932,2.200996850152114,7.261570094796382,-6.732646152054405,3.0302287427103227,-0.8332631029916014,-0.40048320540106513,-1.3602333581986634,2.085890583375162,-2.0531286965702624,0.822243618170267,-1.0766083533507111,-0.309877433201548,-0.49253367481390264,-1.414276499525235,-0.3579416477227999,-0.06992428820020231,0.49936173326257655,-0.0006026131124232728
-14.72492509340425,11.02174301829825,3.3186804184857177,3.0972921301815335,-3.3922773907620543,2.5534746162424335,-0.8055683315674371,0.6554042258169601,1.744383614975302,-0.4865790422066599,1.0448862146840925,1.2415294501011487,-0.292433197409103,0.45814827801150754,0.5721602907685233,0.21864553741716175,-0.9609230576485589,-0.8979306388680123,-0.7207388998643178,0.06081504233983949
-2.6548152279849697,-1.5826842956916458,1.050208301486117,-1.7417089300543314,-6.895907357320123,1.4434156420461628,-2.5222664713616063,-1.0738655305602642,1.4098138506636084,0.7753757283870883,1.4173340483242518,-2.212489660660708,-0.5070478179900543,0.9829688967825171,1.881684366214495,1.3954079101603387,-0.03953267330620918,-1.7172260061659745,-0.6609808045757133,0.2921883086771647
-7.877515794322494,6.0938496942739935,-7.097733442288164,-0.5390971341279188,-0.9818734528439536,3.847694679625476,2.0258732676853595,2.5796183366941143,1.0485887668276297,1.536904852684596,1.3177802448234537,-0.6838358639919063,1.4775090470592724,-1.9024915685347301,-0.8702396199794643,0.0712765444962546,-1.1334000633435013,1.6505286994483788,-0.30816224844972134,0.49505717721603587
18.902587121777106,9.080534352660289,-7.936617636955732,4.69239706359221,-2.748609199909019,-1.4273122606307032,5.190032045370064,1.7062880798428925,-0.26584099195126193,0.24712128717611814,-0.201550761811776,-2.442530868839147,0.6496668129810992,-0.8329185396792014,1.1469988831264175,1.6314840866721885,-1.1807498308358357,-2.1886280193360337,-0.7537712550459482,-0.006330889608117932
-1.2557095342620903,10.364192738374173,-6.819688882945777,-1.1934927444703272,0.2574776476314826,1.840777739352539,0.1538526110501019,0.981960345526301,-0.6250459203408988,1.8191482768957716,-1.3450598218293708,-0.33422717709234295,1.5882522977033506,-1.0705976764839291,0.5029601122261921,-0.2748087275317227,1.122289183971792,-0.5233692236504546,0.7049411660598498,-0.7058636867476309
-17.72657732433194,9.35261611668369,-6.767724411023722,3.048462949065624,0.39107482679771643,0.6459706522799566,3.6807110473532654,-0.6564312791722293,0.08508824331868826,0.0750701421690855,1.416741235322484,0.11225881680685311,1.0992052726045483,-0.7213527678386313,-1.3510538054190195,0.5157820938990284,0.24279718876477166,0.9669165306890188,0.10848582248836611,0.06284520874286602
3.907459314460163,10.126956798514387,-0.6729856003738469,1.9453430017098163,-6.268987713555988,-0.7903227669073831,-1.8454809467583475,-0.8259630827832496,-0.6889802295516375,0.8330721585819486,1.6352970273118264,-2.8528446068657622,-1.666634557051579,1.195675259122064,1.1048919709817095,3.025991695090422,0.8861992479207156,1.280704873642608,0.3241490315736376,-0.21647625856080777
-11.291588451223689,-2.9089692279981603,0.9965264666237051,3.5651989982626087,-1.3863712851466345,-2.3648735555160494,1.7565994532062073,-1.3640600674397099,1.0262985296620006,1.4524602604956565,0.3016653363967145,0.7678908462219276,-0.809946150891147,-1.167841763611952,0.17600086147785507,0.5138122051485542,-0.06074394396533069,-0.7825408575670476,-0.7124148622599416,0.1700726189029872
